time	live	death
7106	0	10000
7108	0	10000
7110	0	10000
7112	0	10000
7114	0	10000
7116	0	10000
7118	0	10000
7120	0	10000
7122	0	10000
7124	0	10000
7126	0	10000
7128	0	10000
7130	0	10000
7132	0	10000
7134	0	10000
7136	0	10000
7138	0	10000
7140	0	10000
7142	0	10000
7144	0	10000
7146	0	10000
7148	0	10000
7150	0	10000
7152	0	10000
7154	0	10000
7156	0	10000
7158	0	10000
7160	0	10000
7162	0	10000
7164	0	10000
7166	0	10000
7168	0	10000
7170	0	10000
7172	0	10000
7174	0	10000
7176	0	10000
7178	0	10000
7180	0	10000
7182	0	10000
7184	0	10000
7186	0	10000
7188	0	10000
7190	0	10000
7192	0	10000
7194	0	10000
7196	0	10000
7198	0	10000
7200	0	10000
7202	0	10000
7204	0	10000
7206	0	10000
7208	0	10000
7210	0	10000
7212	0	10000
7214	0	10000
7216	0	10000
7218	0	10000
7220	0	10000
7222	0	10000
7224	0	10000
7226	0	10000
7228	0	10000
7230	0	10000
7232	0	10000
7234	0	10000
7236	0	10000
7238	0	10000
7240	0	10000
7242	0	10000
7244	0	10000
7246	0	10000
7248	0	10000
7250	0	10000
7252	0	10000
7254	0	10000
7256	0	10000
7258	0	10000
7260	0	10000
7262	0	10000
7264	0	10000
7266	0	10000
7268	0	10000
7270	0	10000
7272	0	10000
7274	0	10000
7276	0	10000
7278	0	10000
7280	0	10000
7282	0	10000
7284	0	10000
7286	0	10000
7288	0	10000
7290	0	10000
7292	0	10000
7294	0	10000
7296	0	10000
7298	0	10000
7300	0	10000
7302	0	10000
7304	0	10000
7306	0	10000
7308	0	10000
7310	0	10000
7312	0	10000
7314	0	10000
7316	0	10000
7318	0	10000
7320	0	10000
7322	0	10000
7324	0	10000
7326	0	10000
7328	0	10000
7330	0	10000
7332	0	10000
7334	0	10000
7336	0	10000
7338	0	10000
7340	0	10000
7342	0	10000
7344	0	10000
7346	0	10000
7348	0	10000
7350	0	10000
7352	0	10000
7354	0	10000
7356	0	10000
7358	0	10000
7360	0	10000
7362	0	10000
7364	0	10000
7366	0	10000
7368	0	10000
7370	0	10000
7372	0	10000
7374	0	10000
7376	0	10000
7378	0	10000
7380	0	10000
7382	0	10000
7384	0	10000
7386	0	10000
7388	0	10000
7390	0	10000
7392	0	10000
7394	0	10000
7396	0	10000
7398	0	10000
7400	0	10000
7402	0	10000
7404	0	10000
7406	0	10000
7408	0	10000
7410	0	10000
7412	0	10000
7414	0	10000
7416	0	10000
7418	0	10000
7420	0	10000
7422	0	10000
7424	0	10000
7426	0	10000
7428	0	10000
7430	0	10000
7432	0	10000
7434	0	10000
7436	0	10000
7438	0	10000
7440	0	10000
7442	0	10000
7444	0	10000
7446	0	10000
7448	0	10000
7450	0	10000
7452	0	10000
7454	0	10000
7456	0	10000
7458	0	10000
7460	0	10000
7462	0	10000
7464	0	10000
7466	0	10000
7468	0	10000
7470	0	10000
7472	0	10000
7474	0	10000
7476	0	10000
7478	0	10000
7480	0	10000
7482	0	10000
7484	0	10000
7486	0	10000
7488	0	10000
7490	0	10000
7492	0	10000
7494	0	10000
7496	0	10000
7498	0	10000
7500	0	10000
7502	0	10000
7504	0	10000
7506	0	10000
7508	0	10000
7510	0	10000
7512	0	10000
7514	0	10000
7516	0	10000
7518	0	10000
7520	0	10000
7522	0	10000
7524	0	10000
7526	0	10000
7528	0	10000
7530	0	10000
7532	0	10000
7534	0	10000
7536	0	10000
7538	0	10000
7540	0	10000
7542	0	10000
7544	0	10000
7546	0	10000
7548	0	10000
7550	0	10000
7552	0	10000
7554	0	10000
7556	0	10000
7558	0	10000
7560	0	10000
7562	0	10000
7564	0	10000
7566	0	10000
7568	0	10000
7570	0	10000
7572	0	10000
7574	0	10000
7576	0	10000
7578	0	10000
7580	0	10000
7582	0	10000
7584	0	10000
7586	0	10000
7588	0	10000
7590	0	10000
7592	0	10000
7594	0	10000
7596	0	10000
7598	0	10000
7600	0	10000
7602	0	10000
7604	0	10000
7606	0	10000
7608	0	10000
7610	0	10000
7612	0	10000
7614	0	10000
7616	0	10000
7618	0	10000
7620	0	10000
7622	0	10000
7624	0	10000
7626	0	10000
7628	0	10000
7630	0	10000
7632	0	10000
7634	0	10000
7636	0	10000
7638	0	10000
7640	0	10000
7642	0	10000
7644	0	10000
7646	0	10000
7648	0	10000
7650	0	10000
7652	0	10000
7654	0	10000
7656	0	10000
7658	0	10000
7660	0	10000
7662	0	10000
7664	0	10000
7666	0	10000
7668	0	10000
7670	0	10000
7672	0	10000
7674	0	10000
7676	0	10000
7678	0	10000
7680	0	10000
7682	0	10000
7684	0	10000
7686	0	10000
7688	0	10000
7690	0	10000
7692	0	10000
7694	0	10000
7696	0	10000
7698	0	10000
7700	0	10000
7702	0	10000
7704	0	10000
7706	0	10000
7708	0	10000
7710	0	10000
7712	0	10000
7714	0	10000
7716	0	10000
7718	0	10000
7720	0	10000
7722	0	10000
7724	0	10000
7726	0	10000
7728	0	10000
7730	0	10000
7732	0	10000
7734	0	10000
7736	0	10000
7738	0	10000
7740	0	10000
7742	0	10000
7744	0	10000
7746	0	10000
7748	0	10000
7750	0	10000
7752	0	10000
7754	0	10000
7756	0	10000
7758	0	10000
7760	0	10000
7762	0	10000
7764	0	10000
7766	0	10000
7768	0	10000
7770	0	10000
7772	0	10000
7774	0	10000
7776	0	10000
7778	0	10000
7780	0	10000
7782	0	10000
7784	0	10000
7786	0	10000
7788	0	10000
7790	0	10000
7792	0	10000
7794	0	10000
7796	0	10000
7798	0	10000
7800	0	10000
7802	0	10000
7804	0	10000
7806	0	10000
7808	0	10000
7810	0	10000
7812	0	10000
7814	0	10000
7816	0	10000
7818	0	10000
7820	0	10000
7822	0	10000
7824	0	10000
7826	0	10000
7828	0	10000
7830	0	10000
7832	0	10000
7834	0	10000
7836	0	10000
7838	0	10000
7840	0	10000
7842	0	10000
7844	0	10000
7846	0	10000
7848	0	10000
7850	0	10000
7852	0	10000
7854	0	10000
7856	0	10000
7858	0	10000
7860	0	10000
7862	0	10000
7864	0	10000
7866	0	10000
7868	0	10000
7870	0	10000
7872	0	10000
7874	0	10000
7876	0	10000
7878	0	10000
7880	0	10000
7882	0	10000
7884	0	10000
7886	0	10000
7888	0	10000
7890	0	10000
7892	0	10000
7894	0	10000
7896	0	10000
7898	0	10000
7900	0	10000
7902	0	10000
7904	0	10000
7906	0	10000
7908	0	10000
7910	0	10000
7912	0	10000
7914	0	10000
7916	0	10000
7918	0	10000
7920	0	10000
7922	0	10000
7924	0	10000
7926	0	10000
7928	0	10000
7930	0	10000
7932	0	10000
7934	0	10000
7936	0	10000
7938	0	10000
7940	0	10000
7942	0	10000
7944	0	10000
7946	0	10000
7948	0	10000
7950	0	10000
7952	0	10000
7954	0	10000
7956	0	10000
7958	0	10000
7960	0	10000
7962	0	10000
7964	0	10000
7966	0	10000
7968	0	10000
7970	0	10000
7972	0	10000
7974	0	10000
7976	0	10000
7978	0	10000
7980	0	10000
7982	0	10000
7984	0	10000
7986	0	10000
7988	0	10000
7990	0	10000
7992	0	10000
7994	0	10000
7996	0	10000
7998	0	10000
8000	0	10000
8002	0	10000
8004	0	10000
8006	0	10000
8008	0	10000
8010	0	10000
8012	0	10000
8014	0	10000
8016	0	10000
8018	0	10000
8020	0	10000
8022	0	10000
8024	0	10000
8026	0	10000
8028	0	10000
8030	0	10000
8032	0	10000
8034	0	10000
8036	0	10000
8038	0	10000
8040	0	10000
8042	0	10000
8044	0	10000
8046	0	10000
8048	0	10000
8050	0	10000
8052	0	10000
8054	0	10000
8056	0	10000
8058	0	10000
8060	0	10000
8062	0	10000
8064	0	10000
8066	0	10000
8068	0	10000
8070	0	10000
8072	0	10000
8074	0	10000
8076	0	10000
8078	0	10000
8080	0	10000
8082	0	10000
8084	0	10000
8086	0	10000
8088	0	10000
8090	0	10000
8092	0	10000
8094	0	10000
8096	0	10000
8098	0	10000
8100	0	10000
8102	0	10000
8104	0	10000
8106	0	10000
8108	0	10000
8110	0	10000
8112	0	10000
8114	0	10000
8116	0	10000
8118	0	10000
8120	0	10000
8122	0	10000
8124	0	10000
8126	0	10000
8128	0	10000
8130	0	10000
8132	0	10000
8134	0	10000
8136	0	10000
8138	0	10000
8140	0	10000
8142	0	10000
8144	0	10000
8146	0	10000
8148	0	10000
8150	0	10000
8152	0	10000
8154	0	10000
8156	0	10000
8158	0	10000
8160	0	10000
8162	0	10000
8164	0	10000
8166	0	10000
8168	0	10000
8170	0	10000
8172	0	10000
8174	0	10000
8176	0	10000
8178	0	10000
8180	0	10000
8182	0	10000
8184	0	10000
8186	0	10000
8188	0	10000
8190	0	10000
8192	0	10000
8194	0	10000
8196	0	10000
8198	0	10000
8200	0	10000
8202	0	10000
8204	0	10000
8206	0	10000
8208	0	10000
8210	0	10000
8212	0	10000
8214	0	10000
8216	0	10000
8218	0	10000
8220	0	10000
8222	0	10000
8224	0	10000
8226	0	10000
8228	0	10000
8230	0	10000
8232	0	10000
8234	0	10000
8236	0	10000
8238	0	10000
8240	0	10000
8242	0	10000
8244	0	10000
8246	0	10000
8248	0	10000
8250	0	10000
8252	0	10000
8254	0	10000
8256	0	10000
8258	0	10000
8260	0	10000
8262	0	10000
8264	0	10000
8266	0	10000
8268	0	10000
8270	0	10000
8272	0	10000
8274	0	10000
8276	0	10000
8278	0	10000
8280	0	10000
8282	0	10000
8284	0	10000
8286	0	10000
8288	0	10000
8290	0	10000
8292	0	10000
8294	0	10000
8296	0	10000
8298	0	10000
8300	0	10000
8302	0	10000
8304	0	10000
8306	0	10000
8308	0	10000
8310	0	10000
8312	0	10000
8314	0	10000
8316	0	10000
8318	0	10000
8320	0	10000
8322	0	10000
8324	0	10000
8326	0	10000
8328	0	10000
8330	0	10000
8332	0	10000
8334	0	10000
8336	0	10000
8338	0	10000
8340	0	10000
8342	0	10000
8344	0	10000
8346	0	10000
8348	0	10000
8350	0	10000
8352	0	10000
8354	0	10000
8356	0	10000
8358	0	10000
8360	0	10000
8362	0	10000
8364	0	10000
8366	0	10000
8368	0	10000
8370	0	10000
8372	0	10000
8374	0	10000
8376	0	10000
8378	0	10000
8380	0	10000
8382	0	10000
8384	0	10000
8386	0	10000
8388	0	10000
8390	0	10000
8392	0	10000
8394	0	10000
8396	0	10000
8398	0	10000
8400	0	10000
8402	0	10000
8404	0	10000
8406	0	10000
8408	0	10000
8410	0	10000
8412	0	10000
8414	0	10000
8416	0	10000
8418	0	10000
8420	0	10000
8422	0	10000
8424	0	10000
8426	0	10000
8428	0	10000
8430	0	10000
8432	0	10000
8434	0	10000
8436	0	10000
8438	0	10000
8440	0	10000
8442	0	10000
8444	0	10000
8446	0	10000
8448	0	10000
8450	0	10000
8452	0	10000
8454	0	10000
8456	0	10000
8458	0	10000
8460	0	10000
8462	0	10000
8464	0	10000
8466	0	10000
8468	0	10000
8470	0	10000
8472	0	10000
8474	0	10000
8476	0	10000
8478	0	10000
8480	0	10000
8482	0	10000
8484	0	10000
8486	0	10000
8488	0	10000
8490	0	10000
8492	0	10000
8494	0	10000
8496	0	10000
8498	0	10000
8500	0	10000
8502	0	10000
8504	0	10000
8506	0	10000
8508	0	10000
8510	0	10000
8512	0	10000
8514	0	10000
8516	0	10000
8518	0	10000
8520	0	10000
8522	0	10000
8524	0	10000
8526	0	10000
8528	0	10000
8530	0	10000
8532	0	10000
8534	0	10000
8536	0	10000
8538	0	10000
8540	0	10000
8542	0	10000
8544	0	10000
8546	0	10000
8548	0	10000
8550	0	10000
8552	0	10000
8554	0	10000
8556	0	10000
8558	0	10000
8560	0	10000
8562	0	10000
8564	0	10000
8566	0	10000
8568	0	10000
8570	0	10000
8572	0	10000
8574	0	10000
8576	0	10000
8578	0	10000
8580	0	10000
8582	0	10000
8584	0	10000
8586	0	10000
8588	0	10000
8590	0	10000
8592	0	10000
8594	0	10000
8596	0	10000
8598	0	10000
8600	0	10000
8602	0	10000
8604	0	10000
8606	0	10000
8608	0	10000
8610	0	10000
8612	0	10000
8614	0	10000
8616	0	10000
8618	0	10000
8620	0	10000
8622	0	10000
8624	0	10000
8626	0	10000
8628	0	10000
8630	0	10000
8632	0	10000
8634	0	10000
8636	0	10000
8638	0	10000
8640	0	10000
8642	0	10000
8644	0	10000
8646	0	10000
8648	0	10000
8650	0	10000
8652	0	10000
8654	0	10000
8656	0	10000
8658	0	10000
8660	0	10000
8662	0	10000
8664	0	10000
8666	0	10000
8668	0	10000
8670	0	10000
8672	0	10000
8674	0	10000
8676	0	10000
8678	0	10000
8680	0	10000
8682	0	10000
8684	0	10000
8686	0	10000
8688	0	10000
8690	0	10000
8692	0	10000
8694	0	10000
8696	0	10000
8698	0	10000
8700	0	10000
8702	0	10000
8704	0	10000
8706	0	10000
8708	0	10000
8710	0	10000
8712	0	10000
8714	0	10000
8716	0	10000
8718	0	10000
8720	0	10000
8722	0	10000
8724	0	10000
8726	0	10000
8728	0	10000
8730	0	10000
8732	0	10000
8734	0	10000
8736	0	10000
8738	0	10000
8740	0	10000
8742	0	10000
8744	0	10000
8746	0	10000
8748	0	10000
8750	0	10000
8752	0	10000
8754	0	10000
8756	0	10000
8758	0	10000
8760	0	10000
8762	0	10000
8764	0	10000
8766	0	10000
8768	0	10000
8770	0	10000
8772	0	10000
8774	0	10000
8776	0	10000
8778	0	10000
8780	0	10000
8782	0	10000
8784	0	10000
8786	0	10000
8788	0	10000
8790	0	10000
8792	0	10000
8794	0	10000
8796	0	10000
8798	0	10000
8800	0	10000
8802	0	10000
8804	0	10000
8806	0	10000
8808	0	10000
8810	0	10000
8812	0	10000
8814	0	10000
8816	0	10000
8818	0	10000
8820	0	10000
8822	0	10000
8824	0	10000
8826	0	10000
8828	0	10000
8830	0	10000
8832	0	10000
8834	0	10000
8836	0	10000
8838	0	10000
8840	0	10000
8842	0	10000
8844	0	10000
8846	0	10000
8848	0	10000
8850	0	10000
8852	0	10000
8854	0	10000
8856	0	10000
8858	0	10000
8860	0	10000
8862	0	10000
8864	0	10000
8866	0	10000
8868	0	10000
8870	0	10000
8872	0	10000
8874	0	10000
8876	0	10000
8878	0	10000
8880	0	10000
8882	0	10000
8884	0	10000
8886	0	10000
8888	0	10000
8890	0	10000
8892	0	10000
8894	0	10000
8896	0	10000
8898	0	10000
8900	0	10000
8902	0	10000
8904	0	10000
8906	0	10000
8908	0	10000
8910	0	10000
8912	0	10000
8914	0	10000
8916	0	10000
8918	0	10000
8920	0	10000
8922	0	10000
8924	0	10000
8926	0	10000
8928	0	10000
8930	0	10000
8932	0	10000
8934	0	10000
8936	0	10000
8938	0	10000
8940	0	10000
8942	0	10000
8944	0	10000
8946	0	10000
8948	0	10000
8950	0	10000
8952	0	10000
8954	0	10000
8956	0	10000
8958	0	10000
8960	0	10000
8962	0	10000
8964	0	10000
8966	0	10000
8968	0	10000
8970	0	10000
8972	0	10000
8974	0	10000
8976	0	10000
8978	0	10000
8980	0	10000
8982	0	10000
8984	0	10000
8986	0	10000
8988	0	10000
8990	0	10000
8992	0	10000
8994	0	10000
8996	0	10000
8998	0	10000
9000	0	10000
9002	0	10000
9004	0	10000
9006	0	10000
9008	0	10000
9010	0	10000
9012	0	10000
9014	0	10000
9016	0	10000
9018	0	10000
9020	0	10000
9022	0	10000
9024	0	10000
9026	0	10000
9028	0	10000
9030	0	10000
9032	0	10000
9034	0	10000
9036	0	10000
9038	0	10000
9040	0	10000
9042	0	10000
9044	0	10000
9046	0	10000
9048	0	10000
9050	0	10000
9052	0	10000
9054	0	10000
9056	0	10000
9058	0	10000
9060	0	10000
9062	0	10000
9064	0	10000
9066	0	10000
9068	0	10000
9070	0	10000
9072	0	10000
9074	0	10000
9076	0	10000
9078	0	10000
9080	0	10000
9082	0	10000
9084	0	10000
9086	0	10000
9088	0	10000
9090	0	10000
9092	0	10000
9094	0	10000
9096	0	10000
9098	0	10000
9100	0	10000
9102	0	10000
9104	0	10000
9106	0	10000
9108	0	10000
9110	0	10000
9112	0	10000
9114	0	10000
9116	0	10000
9118	0	10000
9120	0	10000
9122	0	10000
9124	0	10000
9126	0	10000
9128	0	10000
9130	0	10000
9132	0	10000
9134	0	10000
9136	0	10000
9138	0	10000
9140	0	10000
9142	0	10000
9144	0	10000
9146	0	10000
9148	0	10000
9150	0	10000
9152	0	10000
9154	0	10000
9156	0	10000
9158	0	10000
9160	0	10000
9162	0	10000
9164	0	10000
9166	0	10000
9168	0	10000
9170	0	10000
9172	0	10000
9174	0	10000
9176	0	10000
9178	0	10000
9180	0	10000
9182	0	10000
9184	0	10000
9186	0	10000
9188	0	10000
9190	0	10000
9192	0	10000
9194	0	10000
9196	0	10000
9198	0	10000
9200	0	10000
9202	0	10000
9204	0	10000
9206	0	10000
9208	0	10000
9210	0	10000
9212	0	10000
9214	0	10000
9216	0	10000
9218	0	10000
9220	0	10000
9222	0	10000
9224	0	10000
9226	0	10000
9228	0	10000
9230	0	10000
9232	0	10000
9234	0	10000
9236	0	10000
9238	0	10000
9240	0	10000
9242	0	10000
9244	0	10000
9246	0	10000
9248	0	10000
9250	0	10000
9252	0	10000
9254	0	10000
9256	0	10000
9258	0	10000
9260	0	10000
9262	0	10000
9264	0	10000
9266	0	10000
9268	0	10000
9270	0	10000
9272	0	10000
9274	0	10000
9276	0	10000
9278	0	10000
9280	0	10000
9282	0	10000
9284	0	10000
9286	0	10000
9288	0	10000
9290	0	10000
9292	0	10000
9294	0	10000
9296	0	10000
9298	0	10000
9300	0	10000
9302	0	10000
9304	0	10000
9306	0	10000
9308	0	10000
9310	0	10000
9312	0	10000
9314	0	10000
9316	0	10000
9318	0	10000
9320	0	10000
9322	0	10000
9324	0	10000
9326	0	10000
9328	0	10000
9330	0	10000
9332	0	10000
9334	0	10000
9336	0	10000
9338	0	10000
9340	0	10000
9342	0	10000
9344	0	10000
9346	0	10000
9348	0	10000
9350	0	10000
9352	0	10000
9354	0	10000
9356	0	10000
9358	0	10000
9360	0	10000
9362	0	10000
9364	0	10000
9366	0	10000
9368	0	10000
9370	0	10000
9372	0	10000
9374	0	10000
9376	0	10000
9378	0	10000
9380	0	10000
9382	0	10000
9384	0	10000
9386	0	10000
9388	0	10000
9390	0	10000
9392	0	10000
9394	0	10000
9396	0	10000
9398	0	10000
9400	0	10000
9402	0	10000
9404	0	10000
9406	0	10000
9408	0	10000
9410	0	10000
9412	0	10000
9414	0	10000
9416	0	10000
9418	0	10000
9420	0	10000
9422	0	10000
9424	0	10000
9426	0	10000
9428	0	10000
9430	0	10000
9432	0	10000
9434	0	10000
9436	0	10000
9438	0	10000
9440	0	10000
9442	0	10000
9444	0	10000
9446	0	10000
9448	0	10000
9450	0	10000
9452	0	10000
9454	0	10000
9456	0	10000
9458	0	10000
9460	0	10000
9462	0	10000
9464	0	10000
9466	0	10000
9468	0	10000
9470	0	10000
9472	0	10000
9474	0	10000
9476	0	10000
9478	0	10000
9480	0	10000
9482	0	10000
9484	0	10000
9486	0	10000
9488	0	10000
9490	0	10000
9492	0	10000
9494	0	10000
9496	0	10000
9498	0	10000
9500	0	10000
9502	0	10000
9504	0	10000
9506	0	10000
9508	0	10000
9510	0	10000
9512	0	10000
9514	0	10000
9516	0	10000
9518	0	10000
9520	0	10000
9522	0	10000
9524	0	10000
9526	0	10000
9528	0	10000
9530	0	10000
9532	0	10000
9534	0	10000
9536	0	10000
9538	0	10000
9540	0	10000
9542	0	10000
9544	0	10000
9546	0	10000
9548	0	10000
9550	0	10000
9552	0	10000
9554	0	10000
9556	0	10000
9558	0	10000
9560	0	10000
9562	0	10000
9564	0	10000
9566	0	10000
9568	0	10000
9570	0	10000
9572	0	10000
9574	0	10000
9576	0	10000
9578	0	10000
9580	0	10000
9582	0	10000
9584	0	10000
9586	0	10000
9588	0	10000
9590	0	10000
9592	0	10000
9594	0	10000
9596	0	10000
9598	0	10000
9600	0	10000
9602	0	10000
9604	0	10000
9606	0	10000
9608	0	10000
9610	0	10000
9612	0	10000
9614	0	10000
9616	0	10000
9618	0	10000
9620	0	10000
9622	0	10000
9624	0	10000
9626	0	10000
9628	0	10000
9630	0	10000
9632	0	10000
9634	0	10000
9636	0	10000
9638	0	10000
9640	0	10000
9642	0	10000
9644	0	10000
9646	0	10000
9648	0	10000
9650	0	10000
9652	0	10000
9654	0	10000
9656	0	10000
9658	0	10000
9660	0	10000
9662	0	10000
9664	0	10000
9666	0	10000
9668	0	10000
9670	0	10000
9672	0	10000
9674	0	10000
9676	0	10000
9678	0	10000
9680	0	10000
9682	0	10000
9684	0	10000
9686	0	10000
9688	0	10000
9690	0	10000
9692	0	10000
9694	0	10000
9696	0	10000
9698	0	10000
9700	0	10000
9702	0	10000
9704	0	10000
9706	0	10000
9708	0	10000
9710	0	10000
9712	0	10000
9714	0	10000
9716	0	10000
9718	0	10000
9720	0	10000
9722	0	10000
9724	0	10000
9726	0	10000
9728	0	10000
9730	0	10000
9732	0	10000
9734	0	10000
9736	0	10000
9738	0	10000
9740	0	10000
9742	0	10000
9744	0	10000
9746	0	10000
9748	0	10000
9750	0	10000
9752	0	10000
9754	0	10000
9756	0	10000
9758	0	10000
9760	0	10000
9762	0	10000
9764	0	10000
9766	0	10000
9768	0	10000
9770	0	10000
9772	0	10000
9774	0	10000
9776	0	10000
9778	0	10000
9780	0	10000
9782	0	10000
9784	0	10000
9786	0	10000
9788	0	10000
9790	0	10000
9792	0	10000
9794	0	10000
9796	0	10000
9798	0	10000
9800	0	10000
9802	0	10000
9804	0	10000
9806	0	10000
9808	0	10000
9810	0	10000
9812	0	10000
9814	0	10000
9816	0	10000
9818	0	10000
9820	0	10000
9822	0	10000
9824	0	10000
9826	0	10000
9828	0	10000
9830	0	10000
9832	0	10000
9834	0	10000
9836	0	10000
9838	0	10000
9840	0	10000
9842	0	10000
9844	0	10000
9846	0	10000
9848	0	10000
9850	0	10000
9852	0	10000
9854	0	10000
9856	0	10000
9858	0	10000
9860	0	10000
9862	0	10000
9864	0	10000
9866	0	10000
9868	0	10000
9870	0	10000
9872	0	10000
9874	0	10000
9876	0	10000
9878	0	10000
9880	0	10000
9882	0	10000
9884	0	10000
9886	0	10000
9888	0	10000
9890	0	10000
9892	0	10000
9894	0	10000
9896	0	10000
9898	0	10000
9900	0	10000
9902	0	10000
9904	0	10000
9906	0	10000
9908	0	10000
9910	0	10000
9912	0	10000
9914	0	10000
9916	0	10000
9918	0	10000
9920	0	10000
9922	0	10000
9924	0	10000
9926	0	10000
9928	0	10000
9930	0	10000
9932	0	10000
9934	0	10000
9936	0	10000
9938	0	10000
9940	0	10000
9942	0	10000
9944	0	10000
9946	0	10000
9948	0	10000
9950	0	10000
9952	0	10000
9954	0	10000
9956	0	10000
9958	0	10000
9960	0	10000
9962	0	10000
9964	0	10000
9966	0	10000
9968	0	10000
9970	0	10000
9972	0	10000
9974	0	10000
9976	0	10000
9978	0	10000
9980	0	10000
9982	0	10000
9984	0	10000
9986	0	10000
9988	0	10000
9990	0	10000
9992	0	10000
9994	0	10000
9996	0	10000
9998	0	10000
10000	0	10000
10002	0	10000
10004	0	10000
10006	0	10000
10008	0	10000
10010	0	10000
10012	0	10000
10014	0	10000
10016	0	10000
10018	0	10000
10020	0	10000
10022	0	10000
10024	0	10000
10026	0	10000
10028	0	10000
10030	0	10000
10032	0	10000
10034	0	10000
10036	0	10000
10038	0	10000
10040	0	10000
10042	0	10000
10044	0	10000
10046	0	10000
10048	0	10000
10050	0	10000
10052	0	10000
10054	0	10000
10056	0	10000
10058	0	10000
10060	0	10000
10062	0	10000
10064	0	10000
10066	0	10000
10068	0	10000
10070	0	10000
10072	0	10000
10074	0	10000
10076	0	10000
10078	0	10000
10080	0	10000
10082	0	10000
10084	0	10000
10086	0	10000
10088	0	10000
10090	0	10000
10092	0	10000
10094	0	10000
10096	0	10000
10098	0	10000
10100	0	10000
10102	0	10000
10104	0	10000
10106	0	10000
10108	0	10000
10110	0	10000
10112	0	10000
10114	0	10000
10116	0	10000
10118	0	10000
10120	0	10000
10122	0	10000
10124	0	10000
10126	0	10000
10128	0	10000
10130	0	10000
10132	0	10000
10134	0	10000
10136	0	10000
10138	0	10000
10140	0	10000
10142	0	10000
10144	0	10000
10146	0	10000
10148	0	10000
10150	0	10000
10152	0	10000
10154	0	10000
10156	0	10000
10158	0	10000
10160	0	10000
10162	0	10000
10164	0	10000
10166	0	10000
10168	0	10000
10170	0	10000
10172	0	10000
10174	0	10000
10176	0	10000
10178	0	10000
10180	0	10000
10182	0	10000
10184	0	10000
10186	0	10000
10188	0	10000
10190	0	10000
10192	0	10000
10194	0	10000
10196	0	10000
10198	0	10000
10200	0	10000
10202	0	10000
10204	0	10000
10206	0	10000
10208	0	10000
10210	0	10000
10212	0	10000
10214	0	10000
10216	0	10000
10218	0	10000
10220	0	10000
10222	0	10000
10224	0	10000
10226	0	10000
10228	0	10000
10230	0	10000
10232	0	10000
10234	0	10000
10236	0	10000
10238	0	10000
10240	0	10000
10242	0	10000
10244	0	10000
10246	0	10000
10248	0	10000
10250	0	10000
10252	0	10000
10254	0	10000
10256	0	10000
10258	0	10000
10260	0	10000
10262	0	10000
10264	0	10000
10266	0	10000
10268	0	10000
10270	0	10000
10272	0	10000
10274	0	10000
10276	0	10000
10278	0	10000
10280	0	10000
10282	0	10000
10284	0	10000
10286	0	10000
10288	0	10000
10290	0	10000
10292	0	10000
10294	0	10000
10296	0	10000
10298	0	10000
10300	0	10000
10302	0	10000
10304	0	10000
10306	0	10000
10308	0	10000
10310	0	10000
10312	0	10000
10314	0	10000
10316	0	10000
10318	0	10000
10320	0	10000
10322	0	10000
10324	0	10000
10326	0	10000
10328	0	10000
10330	0	10000
10332	0	10000
10334	0	10000
10336	0	10000
10338	0	10000
10340	0	10000
10342	0	10000
10344	0	10000
10346	0	10000
10348	0	10000
10350	0	10000
10352	0	10000
10354	0	10000
10356	0	10000
10358	0	10000
10360	0	10000
10362	0	10000
10364	0	10000
10366	0	10000
10368	0	10000
10370	0	10000
10372	0	10000
10374	0	10000
10376	0	10000
10378	0	10000
10380	0	10000
10382	0	10000
10384	0	10000
10386	0	10000
10388	0	10000
10390	0	10000
10392	0	10000
10394	0	10000
10396	0	10000
10398	0	10000
10400	0	10000
10402	0	10000
10404	0	10000
10406	0	10000
10408	0	10000
10410	0	10000
10412	0	10000
10414	0	10000
10416	0	10000
10418	0	10000
10420	0	10000
10422	0	10000
10424	0	10000
10426	0	10000
10428	0	10000
10430	0	10000
10432	0	10000
10434	0	10000
10436	0	10000
10438	0	10000
10440	0	10000
10442	0	10000
10444	0	10000
10446	0	10000
10448	0	10000
10450	0	10000
10452	0	10000
10454	0	10000
10456	0	10000
10458	0	10000
10460	0	10000
10462	0	10000
10464	0	10000
10466	0	10000
10468	0	10000
10470	0	10000
10472	0	10000
10474	0	10000
10476	0	10000
10478	0	10000
10480	0	10000
10482	0	10000
10484	0	10000
10486	0	10000
10488	0	10000
10490	0	10000
10492	0	10000
10494	0	10000
10496	0	10000
10498	0	10000
10500	0	10000
10502	0	10000
10504	0	10000
10506	0	10000
10508	0	10000
10510	0	10000
10512	0	10000
10514	0	10000
10516	0	10000
10518	0	10000
10520	0	10000
10522	0	10000
10524	0	10000
10526	0	10000
10528	0	10000
10530	0	10000
10532	0	10000
10534	0	10000
10536	0	10000
10538	0	10000
10540	0	10000
10542	0	10000
10544	0	10000
10546	0	10000
10548	0	10000
10550	0	10000
10552	0	10000
10554	0	10000
10556	0	10000
10558	0	10000
10560	0	10000
10562	0	10000
10564	0	10000
10566	0	10000
10568	0	10000
10570	0	10000
10572	0	10000
10574	0	10000
10576	0	10000
10578	0	10000
10580	0	10000
10582	0	10000
10584	0	10000
10586	0	10000
10588	0	10000
10590	0	10000
10592	0	10000
10594	0	10000
10596	0	10000
10598	0	10000
10600	0	10000
10602	0	10000
